Time Data Changed,Message Time Stamp,Source ID,Source ID Description,NDOT Link ID,Route,From Route,To Route,Link Description,Sign ID,Sign Type,Message Text,Duration
06/09/2012 06:53,06/09/2012 06:53,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 06:58,06/09/2012 06:58,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 07:03,06/09/2012 07:03,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 07:08,06/09/2012 07:08,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 07:13,06/09/2012 07:13,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 07:18,06/09/2012 07:18,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 07:23,06/09/2012 07:23,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 07:28,06/09/2012 07:28,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 07:33,06/09/2012 07:33,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 07:38,06/09/2012 07:38,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 07:43,06/09/2012 07:43,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 07:48,06/09/2012 07:48,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         6,I-215            9,,,,,,6
06/09/2012 07:53,06/09/2012 07:53,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 07:58,06/09/2012 07:58,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 08:03,06/09/2012 08:03,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 08:08,06/09/2012 08:08,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 08:13,06/09/2012 08:13,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 08:18,06/09/2012 08:18,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 08:23,06/09/2012 08:23,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 08:28,06/09/2012 08:28,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         6,I-215            9,,,,,,6
06/09/2012 08:33,06/09/2012 08:33,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 08:38,06/09/2012 08:38,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 08:43,06/09/2012 08:43,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 08:48,06/09/2012 08:48,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            8,,,,,,6
06/09/2012 08:53,06/09/2012 08:53,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 08:58,06/09/2012 08:58,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 09:03,06/09/2012 09:03,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 09:08,06/09/2012 09:08,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 09:13,06/09/2012 09:13,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
